# BUSCO version is: 4.0.2 
# The lineage dataset is: hypocreales_odb10 (Creation date: 2019-11-20, number of species: 50, number of BUSCOs: 4494)
# Busco id	Status	Sequence	Score	Length
26at5125	Complete	tr|A0A0B4GRU2|A0A0B4GRU2_METAF	8006.2	3796	https://www.orthodb.org/v10?query=26at5125	Dynein heavy chain
30at5125	Complete	tr|A0A0B4FRJ1|A0A0B4FRJ1_METAF	6990.8	4081	https://www.orthodb.org/v10?query=30at5125	Midasin
49at5125	Complete	tr|A0A0B4F925|A0A0B4F925_METAF	6560.0	3245	https://www.orthodb.org/v10?query=49at5125	histone acetylase complex subunit
52at5125	Complete	tr|A0A0B4EZC4|A0A0B4EZC4_METAF	5251.4	3156	https://www.orthodb.org/v10?query=52at5125	E3 ubiquitin ligase, domain of unknown function DUF908
78at5125	Complete	tr|A0A0B4FEE3|A0A0B4FEE3_METAF	5307.0	2701	https://www.orthodb.org/v10?query=78at5125	Vacuolar protein sorting-associated protein
87at5125	Complete	tr|A0A0B4FCN2|A0A0B4FCN2_METAF	4399.9	2563	https://www.orthodb.org/v10?query=87at5125	fermentation associated protein
102at5125	Complete	tr|A0A0B4G9B9|A0A0B4G9B9_METAF	4175.5	2262	https://www.orthodb.org/v10?query=102at5125	FMP27, SW domain
133at5125	Complete	tr|A0A0B4FB18|A0A0B4FB18_METAF	4435.3	2023	https://www.orthodb.org/v10?query=133at5125	Pre-mRNA processing splicing factor 8
141at5125	Complete	tr|A0A0B4EVW1|A0A0B4EVW1_METAF	4310.0	2088	https://www.orthodb.org/v10?query=141at5125	FKBP12-rapamycin binding domain
142at5125	Complete	tr|A0A0B4F630|A0A0B4F630_METAF	4077.5	2134	https://www.orthodb.org/v10?query=142at5125	WD40-repeat-containing domain
154at5125	Complete	tr|A0A0B4FPD0|A0A0B4FPD0_METAF	4154.1	2452	https://www.orthodb.org/v10?query=154at5125	Serine/threonine-protein kinase Tel1
155at5125	Complete	tr|A0A0B4F6Z1|A0A0B4F6Z1_METAF	4063.9	2222	https://www.orthodb.org/v10?query=155at5125	Ribosomal protein L19
168at5125	Complete	tr|A0A0B4F7Z3|A0A0B4F7Z3_METAF	3513.2	1994	https://www.orthodb.org/v10?query=168at5125	Ras GTPase activator
171at5125	Complete	tr|A0A0B4FAJ0|A0A0B4FAJ0_METAF	4056.6	2081	https://www.orthodb.org/v10?query=171at5125	transcriptional activator leucine zipper
178at5125	Complete	tr|A0A0B4FR44|A0A0B4FR44_METAF	3996.1	1970	https://www.orthodb.org/v10?query=178at5125	Acetyl-CoA carboxylase
194at5125	Complete	tr|A0A0B4FLQ0|A0A0B4FLQ0_METAF	3948.5	2244	https://www.orthodb.org/v10?query=194at5125	Armadillo-type fold protein
200at5125	Complete	tr|A0A0B4F9F6|A0A0B4F9F6_METAF	4140.7	1887	https://www.orthodb.org/v10?query=200at5125	Glutamate synthase
203at5125	Complete	tr|A0A0B4F7P8|A0A0B4F7P8_METAF	3914.0	1890	https://www.orthodb.org/v10?query=203at5125	fatty acid synthase beta subunit dehydratase
215at5125	Complete	tr|A0A0B4EYQ9|A0A0B4EYQ9_METAF	3916.0	1904	https://www.orthodb.org/v10?query=215at5125	DNA polymerase epsilon catalytic subunit
246at5125	Missing
250at5125	Complete	tr|A0A0B4EAN7|A0A0B4EAN7_METAF	3659.9	1989	https://www.orthodb.org/v10?query=250at5125	myosin type II heavy chain
259at5125	Complete	tr|A0A0B4G5L7|A0A0B4G5L7_METAF	4020.4	1951	https://www.orthodb.org/v10?query=259at5125	pre-mRNA splicing helicase
270at5125	Complete	tr|A0A0B4EPK7|A0A0B4EPK7_METAF	3443.5	1786	https://www.orthodb.org/v10?query=270at5125	E3 ubiquitin-protein ligase ubr1
281at5125	Complete	tr|A0A0B4FJZ1|A0A0B4FJZ1_METAF	3112.4	1939	https://www.orthodb.org/v10?query=281at5125	phosphatidylinositol-4-phosphate 5-kinase fab1
309at5125	Complete	tr|A0A0B4F1N1|A0A0B4F1N1_METAF	3553.1	1927	https://www.orthodb.org/v10?query=309at5125	Phosphatidylinositol 3-/4-kinase, catalytic domain
314at5125	Complete	tr|A0A0B4F9T1|A0A0B4F9T1_METAF	3451.5	1624	https://www.orthodb.org/v10?query=314at5125	Activating signal cointegrator 1 complex subunit 3
322at5125	Complete	tr|A0A0B4FKI2|A0A0B4FKI2_METAF	3648.9	1665	https://www.orthodb.org/v10?query=322at5125	Carbamoyl-phosphate synthase small subunit, N-terminal domain
323at5125	Complete	tr|A0A0B4ENT6|A0A0B4ENT6_METAF	2690.7	1396	https://www.orthodb.org/v10?query=323at5125	Adenylate cyclase
341at5125	Complete	tr|A0A0B4FPP7|A0A0B4FPP7_METAF	3352.6	1852	https://www.orthodb.org/v10?query=341at5125	CCR4-Not complex component, Not1
343at5125	Complete	tr|A0A0B4FNR2|A0A0B4FNR2_METAF	3405.6	1726	https://www.orthodb.org/v10?query=343at5125	proteasome activator subunit 4
351at5125	Complete	tr|A0A0B4FDM4|A0A0B4FDM4_METAF	3374.2	1778	https://www.orthodb.org/v10?query=351at5125	related to rat omega-conotoxin-sensitive calcium channel alpha-1 subunit rbB-I
353at5125	Complete	tr|A0A0B4FW23|A0A0B4FW23_METAF	3088.6	1657	https://www.orthodb.org/v10?query=353at5125	DHR-1 domain
380at5125	Complete	tr|A0A0B4FV54|A0A0B4FV54_METAF	3189.0	1698	https://www.orthodb.org/v10?query=380at5125	phosphatidylinositol 3-kinase 3
390at5125	Complete	tr|A0A0B4FVT8|A0A0B4FVT8_METAF	2574.2	1653	https://www.orthodb.org/v10?query=390at5125	Polyketide synthase
407at5125	Complete	tr|A0A0B4EIC8|A0A0B4EIC8_METAF	3464.8	1661	https://www.orthodb.org/v10?query=407at5125	Fatty acid synthase subunit alpha
420at5125	Complete	tr|A0A0B4FAG5|A0A0B4FAG5_METAF	3298.7	1717	https://www.orthodb.org/v10?query=420at5125	Calcium channel subunit Cch1
429at5125	Complete	tr|A0A0B4EF57|A0A0B4EF57_METAF	2753.2	1576	https://www.orthodb.org/v10?query=429at5125	anaphase-promoting complex subunit 1
434at5125	Complete	tr|A0A0B4F236|A0A0B4F236_METAF	3225.5	1570	https://www.orthodb.org/v10?query=434at5125	class V chitin synthase
446at5125	Complete	tr|A0A0B4GJC6|A0A0B4GJC6_METAF	3195.2	1597	https://www.orthodb.org/v10?query=446at5125	SNF2-related, N-terminal domain
459at5125	Complete	tr|A0A0B4FJN5|A0A0B4FJN5_METAF	3062.1	1417	https://www.orthodb.org/v10?query=459at5125	acyl CoA ligase-like protein
463at5125	Complete	tr|A0A0B4FUY4|A0A0B4FUY4_METAF	3304.0	1549	https://www.orthodb.org/v10?query=463at5125	Clathrin heavy chain
481at5125	Complete	tr|A0A0B4GPA4|A0A0B4GPA4_METAF	2907.8	1593	https://www.orthodb.org/v10?query=481at5125	Helicase SEN1
485at5125	Complete	tr|A0A0B4F6J2|A0A0B4F6J2_METAF	2524.4	1821	https://www.orthodb.org/v10?query=485at5125	Ubiquitin C-terminal hydrolase
497at5125	Complete	tr|A0A0B4G1D3|A0A0B4G1D3_METAF	3044.9	1514	https://www.orthodb.org/v10?query=497at5125	Sec7, C-terminal
499at5125	Complete	tr|A0A0B4F7V2|A0A0B4F7V2_METAF	2596.7	1524	https://www.orthodb.org/v10?query=499at5125	Proteasome component ECM29
521at5125	Complete	tr|A0A0B4EXN8|A0A0B4EXN8_METAF	2703.0	1488	https://www.orthodb.org/v10?query=521at5125	Putative response regulator receiver RIM15p
522at5125	Complete	tr|A0A0B4EV08|A0A0B4EV08_METAF	2745.2	1451	https://www.orthodb.org/v10?query=522at5125	class VII chitin synthase
527at5125	Complete	tr|A0A0B4FMH3|A0A0B4FMH3_METAF	2821.4	1389	https://www.orthodb.org/v10?query=527at5125	kinesin
539at5125	Complete	tr|A0A0B4F2E2|A0A0B4F2E2_METAF	2814.7	1555	https://www.orthodb.org/v10?query=539at5125	U3 small nucleolar RNA-associated protein
542at5125	Complete	tr|A0A0B4GN18|A0A0B4GN18_METAF	2400.7	1569	https://www.orthodb.org/v10?query=542at5125	Separin
569at5125	Complete	tr|A0A0B4F3M6|A0A0B4F3M6_METAF	3061.1	1528	https://www.orthodb.org/v10?query=569at5125	DNA-directed RNA polymerase subunit
581at5125	Complete	tr|A0A0B4FZD3|A0A0B4FZD3_METAF	2521.4	1434	https://www.orthodb.org/v10?query=581at5125	Sister chromatid cohesion protein
616at5125	Complete	tr|A0A0B4FPF1|A0A0B4FPF1_METAF	2781.5	1585	https://www.orthodb.org/v10?query=616at5125	Nucleoporin
637at5125	Complete	tr|A0A0B4GSN6|A0A0B4GSN6_METAF	2071.1	1283	https://www.orthodb.org/v10?query=637at5125	Winged helix-like DNA-binding domain superfamily
655at5125	Complete	tr|A0A0B4GDX8|A0A0B4GDX8_METAF	2612.8	1484	https://www.orthodb.org/v10?query=655at5125	cellular morphogenesis regulator DopA
658at5125	Complete	tr|A0A0B4F3U6|A0A0B4F3U6_METAF	2326.1	1321	https://www.orthodb.org/v10?query=658at5125	tuberin
664at5125	Complete	tr|A0A0B4F151|A0A0B4F151_METAF	2513.9	1232	https://www.orthodb.org/v10?query=664at5125	DNA-directed RNA polymerase subunit
664at5125	Complete	tr|A0A0B4ESQ4|A0A0B4ESQ4_METAF	2199.7	1201	https://www.orthodb.org/v10?query=664at5125	DNA-directed RNA polymerase subunit
672at5125	Complete	tr|A0A0B4GHV8|A0A0B4GHV8_METAF	2618.4	1330	https://www.orthodb.org/v10?query=672at5125	Glycogen debranching enzyme
677at5125	Complete	tr|A0A0B4F812|A0A0B4F812_METAF	2861.9	1407	https://www.orthodb.org/v10?query=677at5125	Myosin head, motor domain protein
694at5125	Complete	tr|A0A0B4F620|A0A0B4F620_METAF	2158.1	1267	https://www.orthodb.org/v10?query=694at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
707at5125	Complete	tr|A0A0B4ENQ1|A0A0B4ENQ1_METAF	2527.2	1837	https://www.orthodb.org/v10?query=707at5125	THO complex, subunitTHOC2, C-terminal
720at5125	Complete	tr|A0A0B4EXB4|A0A0B4EXB4_METAF	1988.1	1462	https://www.orthodb.org/v10?query=720at5125	myosin class II heavy chain
726at5125	Complete	tr|A0A0B4EQQ8|A0A0B4EQQ8_METAF	2316.9	1245	https://www.orthodb.org/v10?query=726at5125	Zinc finger, PHD-type
729at5125	Complete	tr|A0A0B4GTB0|A0A0B4GTB0_METAF	2475.1	1514	https://www.orthodb.org/v10?query=729at5125	Autophagy-related protein 2
740at5125	Complete	tr|A0A0B4FQU9|A0A0B4FQU9_METAF	2212.3	1221	https://www.orthodb.org/v10?query=740at5125	ABC transporter, transmembrane domain, type 1
742at5125	Complete	tr|A0A0B4GBM9|A0A0B4GBM9_METAF	854.6	786	https://www.orthodb.org/v10?query=742at5125	HDA1 complex subunit
746at5125	Missing
776at5125	Complete	tr|A0A0B4FUK2|A0A0B4FUK2_METAF	2623.2	1629	https://www.orthodb.org/v10?query=776at5125	ankyrin repeat containing protein
782at5125	Complete	tr|A0A0B4F685|A0A0B4F685_METAF	2618.6	1318	https://www.orthodb.org/v10?query=782at5125	Multidrug resistance-associated protein 1
789at5125	Complete	tr|A0A0B4FA43|A0A0B4FA43_METAF	2229.4	1367	https://www.orthodb.org/v10?query=789at5125	endosomal peripheral membrane protein
794at5125	Complete	tr|A0A0B4F1I6|A0A0B4F1I6_METAF	2529.7	1638	https://www.orthodb.org/v10?query=794at5125	Histone transcription regulator 3
799at5125	Complete	tr|A0A0B4FHA8|A0A0B4FHA8_METAF	2431.0	1670	https://www.orthodb.org/v10?query=799at5125	chromosome segregation ATPase family protein
818at5125	Complete	tr|A0A0B4F326|A0A0B4F326_METAF	1939.1	1231	https://www.orthodb.org/v10?query=818at5125	HEAT repeat protein
824at5125	Complete	tr|A0A0B4GHA5|A0A0B4GHA5_METAF	1971.2	1192	https://www.orthodb.org/v10?query=824at5125	Ankyrin repeat-containing domain
854at5125	Complete	tr|A0A0B4FIL7|A0A0B4FIL7_METAF	2503.3	1393	https://www.orthodb.org/v10?query=854at5125	DNA-directed RNA polymerase subunit
868at5125	Complete	tr|A0A0B4FF32|A0A0B4FF32_METAF	2651.3	1365	https://www.orthodb.org/v10?query=868at5125	ABC transporter type 1, transmembrane domain
874at5125	Complete	tr|A0A0B4FIM3|A0A0B4FIM3_METAF	2626.4	1284	https://www.orthodb.org/v10?query=874at5125	ATP-binding cassette transporter, PDR-like subfamily G, domain 1
879at5125	Complete	tr|A0A0B4G769|A0A0B4G769_METAF	2570.8	1447	https://www.orthodb.org/v10?query=879at5125	related to NUO-14 NADH2 dehydrogenase (ubiquinone) 14K chain
923at5125	Complete	tr|A0A0B4GP87|A0A0B4GP87_METAF	1869.6	1211	https://www.orthodb.org/v10?query=923at5125	related to SRB8-DNA-directed RNA polymerase II holoenzyme and Srb10 CDK subcomplex subunit
925at5125	Complete	tr|A0A0B4FMW2|A0A0B4FMW2_METAF	2332.6	1272	https://www.orthodb.org/v10?query=925at5125	Sec7 domain
928at5125	Complete	tr|A0A0B4G062|A0A0B4G062_METAF	2392.5	1246	https://www.orthodb.org/v10?query=928at5125	phosphoinositide 3-kinase regulatory subunit 4
940at5125	Complete	tr|A0A0B4EXX3|A0A0B4EXX3_METAF	2191.1	1257	https://www.orthodb.org/v10?query=940at5125	Sortilin
944at5125	Complete	tr|A0A0B4FVA4|A0A0B4FVA4_METAF	2560.6	1421	https://www.orthodb.org/v10?query=944at5125	nuclear pore complex subunit Nup192, putative
949at5125	Complete	tr|A0A0B4F998|A0A0B4F998_METAF	2364.8	1244	https://www.orthodb.org/v10?query=949at5125	Cytokinesis protein sepA
982at5125	Complete	tr|A0A0B4FEN1|A0A0B4FEN1_METAF	2344.8	1323	https://www.orthodb.org/v10?query=982at5125	Protein kinase domain
1018at5125	Complete	tr|A0A0B4FB49|A0A0B4FB49_METAF	2522.5	1538	https://www.orthodb.org/v10?query=1018at5125	S1 domain
1027at5125	Complete	tr|A0A0B4FXS6|A0A0B4FXS6_METAF	1666.9	1210	https://www.orthodb.org/v10?query=1027at5125	Leucine-rich repeat
1066at5125	Complete	tr|A0A0B4FSQ2|A0A0B4FSQ2_METAF	2275.9	1197	https://www.orthodb.org/v10?query=1066at5125	Phospholipase
1068at5125	Complete	tr|A0A0B4EYV7|A0A0B4EYV7_METAF	2276.3	1205	https://www.orthodb.org/v10?query=1068at5125	DNA helicase INO80
1071at5125	Complete	tr|A0A0B4GPI9|A0A0B4GPI9_METAF	2560.5	1293	https://www.orthodb.org/v10?query=1071at5125	Phospholipid-transporting ATPase
